;Votação;% Válidos;Alimentação do parlamentar;Aluguel de aeronaves;Aluguel de carros;Aluguel de embarcações;Assinatura de publicações;Combustíveis e lubrificantes;Consultorias, pesquisas e trabalhos técnicos;Cursos, palestras ou eventos;Divulgação de atividade parlamentar;Emissão de bilhete aéreo;Hospedagem fora do DF;Manutenção de escritório;Passagens aéreas;Passagens terrestres ou marítimas;Segurança particular;Serviços postais;Telefonia;Táxi, pedágio e estacionamento;Total CEAP;;ADMINISTRAÇÃO PÚBLICA;AGRICULTURA;ARTE E CULTURA;CIÊNCIA E TECNOLOGIA;COMUNICAÇÕES;COMÉRCIO EXTERIOR;DEFESA E SEGURANÇA NACIONAL;DESENVOLVIMENTO REGIONAL;DESENVOLVIMENTO URBANO E TRÂNSITO;DESPORTO E LAZER;DIREITO CIVIL E PROCESSUAL CIVIL;DIREITO CONSTITUCIONAL;DIREITO DO TRABALHO E PROCESSUAL DO TRABALHO;DIREITO E DEFESA DO CONSUMIDOR;DIREITO E JUSTIÇA;DIREITO PENAL E PROCESSUAL PENAL;DIREITOS HUMANOS;EDUCAÇÃO;FINANÇAS PÚBLICAS E ORÇAMENTO;HOMENAGENS E DATAS COMEMORATIVAS;INDÚSTRIA;INFORMÁTICA;MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL;ORGANIZAÇÃO ADMINISTRATIVA DO ESTADO;ORGANIZAÇÃO POLÍTICA;POLÍTICA ECONÔMICA;POLÍTICA FUNDIÁRIA;PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;PROCESSO LEGISLATIVO;RECURSOS HÍDRICOS;RELAÇÕES INTERNACIONAIS;SAÚDE;SEGURANÇA PÚBLICA;SISTEMA FINANCEIRO;TRABALHO E EMPREGO;TRIBUTAÇÃO;TURISMO;VIAÇÃO E TRANSPORTES;TOTAL PROPOSICAO;Numero;Idade;Bens;Atuacao em meses
Total CEAP;-3,4591242891195058;0,38814140635799593;-1,1094535127434553;0,17428983582501748;94,85215041082333;0,2451534426145559;87,18759378889172;81,03897346967088;94,43321123486551;-0,2985431737421719;97,66529628546245;97,61929520777423;-0,4524393659583621;3,393845045949359;-1,1623047761113459;0,876713150216472;98,93436227990645;12,315209171173269;81,59627748686304;-1,3367719745493933;100,0;;-2,281771052469864;-0,5552442214559189;-1,658338756966859;-1,572427010469226;-0,40671267615963286;0,07353840178228303;-0,9833775395464907;-0,2610576645261979;-1,3011010126299656;-1,4243925872680148;-1,711746156491298;-0,6144727915562708;-0,7733280709712407;74,52717822629175;-1,0475766892716674;-2,3363984070810435;-2,464897189736586;-0,8874057436492137;-1,0380556553488587;-1,0311385910651463;-1,7437799728074126;-0,1632971384988581;-1,1530338105287479;-0,24088258205406973;-0,8840260161826097;-1,021159277012958;-0,18761891891208135;-0,7430658376544519;-1,092138070050689;-1,7961845149759699;-0,11254344736727974;-1,868527187290215;-2,556456435473211;-0,46655388429999295;-0,8497477709822612;-0,7249141211428791;-0,28044453467574637;-1,786549395047461;3,4942687906920398;0,8252003515081376;-8,699287460257661;-1,5246403025606472;-10,33131629999939
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADMINISTRAÇÃO PÚBLICA;-2,146103504349965;-1,3196321611675124;1,670010703583134;-1,9030379025924107;-3,5666817057080156;-1,6866048219636036;-1,859755331864222;-4,2995622712773836;-2,398294941705825;-2,293703823447355;-0,8919115666051981;-2,181930866750827;-2,275242623240521;-3,8876434250574534;-0,3045757341496638;-1,3735296663699732;-1,358376408811778;0,3456548250138395;-4,808756593043193;-0,5744788607664425;-2,281771052469864;;100,0;4,921019595107562;80,43129547850322;80,23776106273885;22,962286818218548;2,383986229685968;8,628585312423196;5,460340525821864;52,35906211888971;0,37666877006215727;50,80760453089863;8,43735135738041;-0,06477642481354584;35,06825971017488;9,80726081844344;74,80562763917706;79,76764992060123;19,218128605625846;8,73364505151228;9,402660624973564;64,56080619761022;2,2154324219426718;8,387775720085063;11,138632335356517;16,76192091122616;-0,01458023147827863;0,9060918809118718;12,957433526453773;21,073340048300977;83,78210596075346;4,653689628487259;88,93312942063359;73,14228866937827;21,14583820690432;13,18984050331663;16,334833392099778;7,682795012029614;1,66240100149497;86,99204692978904;-0,8776568715035238;-6,022557410847891;-0,3703097335225861;-8,201811129229286
AGRICULTURA;-1,1663907670055909;4,713986499765499;-2,485802662979798;-2,505090328619058;-0,3054655644157179;-1,7107903624422345;-0,2478360782393433;3,4073579712051356;-0,9481660555332613;-0,7062648472623253;-0,007638516504165364;-0,9085714446377773;2,212987751681873;-2,512844055201199;-3,1955529968061307;2,0555717999110072;-1,33296927729005;5,9326427895483205;4,7371133516257595;-6,5955119369971476;-0,5552442214559189;;4,921019595107562;100,0;-0,7237005924673968;0,26442433362433015;16,24820696990464;4,497316261401949;2,4280511702537537;19,945365674796705;12,019534431880203;0,3165340826482491;8,23066260708223;1,2537273540596925;-3,1631468940533924;6,755886179712416;0,6270923667562776;2,083456945486285;7,830857975959475;13,375692893050969;6,575778304126281;22,241221136697686;14,032605168321163;-1,6100788614093073;13,111894612257405;2,75402455715684;6,247139835215873;-1,480589775788853;26,97524400499044;10,615414758294927;2,1711814662097577;3,982212305910901;-0,6424039553421362;0,32249622953012946;-0,2624575448013566;8,852496967828442;14,487455164300775;6,93841513736233;7,946359296323556;0,67701115855224;13,06773451678754;-2,4317821140727185;0,19335358742252812;-1,4513952542876896;7,447730494935856
ARTE E CULTURA;-4,440017330910976;-3,0965685638975424;-0,31330241271549203;-1,8294379089200001;-1,0998904162339305;-0,752888721193705;-1,5950988655223868;-4,4868929618825035;-2,0180362382449437;1,9392046303671535;-0,9371910285203172;-1,6134882770595438;-3,715141483898505;-3,6084925985004324;1,412350114431512;4,0835003420376;-0,6855365670403598;-2,490621692051323;-2,905213956145037;-0,446321308413256;-1,658338756966859;;80,43129547850322;-0,7237005924673968;100,0;84,94353225472402;5,073215404961435;-1,5704829283498607;-0,019041953485500952;1,5355238702974636;37,18900043592706;0,29496800805841983;39,763306144012105;2,0254361290951386;0,4230413687664747;27,182089689309475;4,975257981386184;57,22795632274388;78,53999536439915;11,062786317512835;0,381564379992852;6,166021914915915;60,737960056121764;2,4546067130467053;-1,021301367089822;1,8384229248952124;5,459934501327175;-1,6170799244985132;-0,8158286780607744;4,411936695103183;0,20541016385570657;85,39504116247548;-1,4767062995329612;89,44124943356155;67,81114740058838;3,7695700255745557;5,968359584721245;2,9862072296123747;1,0901754666771741;1,6273646483131516;75,29686064567761;-0,1566813849644099;-6,122280696734218;-1,4236791528117416;-8,663128977784245
CIÊNCIA E TECNOLOGIA;-3,9664997359098444;-4,417443219032605;4,730683257232073;-1,5599961867691803;-2,1308914682160807;-0,5425202880847176;0,7423150220534611;-4,1433457718068505;-0,31787362629429866;-1,208059043263211;-1,2447043717897452;-1,2709848538073847;-2,610706963364838;-4,846417954567913;-1,240665056171482;-1,629872962898303;-0,441317786192167;-0,11320569505763262;-4,4545121392519915;1,5533536205446423;-1,572427010469226;;80,23776106273885;0,26442433362433015;84,94353225472402;100,0;11,712384790252568;1,1176851855298835;13,737339823033157;-1,7267891060570417;42,08154556850144;1,0967200998460491;40,072844154619794;-0,7926443964580173;-0,6736646317209193;27,57343171854719;12,614063391229955;67,71989239256057;82,62374521617676;4,3700980191747;-0,04383674643042335;-0,4926707655233177;62,93047726171543;-0,48973382718815583;-0,5959980478897021;-1,1008304665936874;-1,3049187020208095;-0,8764286562196145;-0,5268405057508622;4,975199565097224;-1,3032545971659286;85,38975448309058;23,008273530562512;90,51732807181196;71,0136320331269;1,1152824692622076;0,6429088173041788;17,135712432878766;23,819309072511437;-0,35834821798195415;78,77859085146576;0,631938603068624;-5,070866500651054;0,39482467729309195;-12,190292533853247
COMUNICAÇÕES;-2,342128526320812;3,2265692842859135;8,484788936738537;-3,113061594072642;-2,15653528069403;-1,1856170358261686;-1,8468449056804912;3,0592043619400493;1,5287800426462292;1,0295861066546446;1,3062300317170439;-1,6085228377550271;-0,3774483322025475;-4,124139660482264;0,7491818734998167;-2,3033049071003426;-1,5147721120155773;2,695159264924203;-5,959948508079825;4,5806680179514885;-0,40671267615963286;;22,962286818218548;16,24820696990464;5,073215404961435;11,712384790252568;100,0;5,727358516157579;18,923875751142745;1,7414399219823609;47,866072791174865;3,5958124152126665;22,088670201855972;7,648512855269305;-0,5597869260232433;33,41321977469391;20,425143868277456;23,29306747355789;23,951054930879963;37,040925641996715;1,1899680701401698;19,75239197084538;36,737966084459444;2,567594903673559;13,834224391008847;14,28083754916391;8,150745459609901;-2,247553704589337;-1,2681149260934401;21,593797710957688;17,88306793220093;10,195141057533641;23,450355791838433;7,216108604972818;9,144871133077888;35,72150234902212;19,87261826059661;36,932911534248625;38,583362117449056;4,205413744118819;35,36163361811929;-1,8972938710303522;-8,792127447579688;-3,481271119915139;-2,6986574674666777
COMÉRCIO EXTERIOR;-0,45486094054245035;0,38870074554027345;2,469487068850593;-2,7694428441267678;0,8278046948478085;-0,3938040487595625;0,014877038838293557;-0,3016466396067112;-1,9351714547632626;-1,4733070577577227;0,9932493163730439;-0,36259649343113753;-2,2965640117984676;3,6849398713885853;-2,4590856538803303;-1,6663316046926442;-0,6043179080580962;-0,7118468944469005;1,9647244169503746;3,494580858575236;0,07353840178228303;;2,383986229685968;4,497316261401949;-1,5704829283498607;1,1176851855298835;5,727358516157579;100,0;-1,8051457363253345;5,086932169110643;6,232694993933699;-0,814220218012294;22,217554514008953;4,675899938811565;7,630088793006822;4,495939775639363;7,533792364833755;-0,6194018768788201;2,4074773641180474;5,76574077101018;4,0896218823232955;8,675882805505434;7,6817784166266545;-0,597262450078594;2,39285201359939;-1,342534791549724;-2,983572672082893;-1,068862099108589;-0,64251647281967;13,774595810642504;4,111457797796028;2,8659983876175086;-0,9760775402459809;2,4886308420558367;-0,43279633794117883;9,170577327986138;21,008856942064032;23,970214100795538;7,505676834121575;2,2476361999692775;7,8764701555253485;-1,172179368935684;0,20866762067088618;-0,9609021221542959;5,3084416345934295
DEFESA E SEGURANÇA NACIONAL;2,0427972582740663;-4,388799817636569;13,222755869913227;-3,6538272263791005;-4,025093621235124;12,756182848010944;3,698428300285915;-2,3958152547088276;-1,2507780766138419;-2,0969519205742384;0,5747798486206803;-1,0976680136064383;-2,4545625378151947;-2,4685235401831243;5,137016385711728;-3,070612968927118;-0,8892852173382072;2,510490112337562;-1,9973060676968055;7,73149177754831;-0,9833775395464907;;8,628585312423196;2,4280511702537537;-0,019041953485500952;13,737339823033157;18,923875751142745;-1,8051457363253345;100,0;3,1212277301767717;19,47232698896763;2,779877354591885;8,767272939875536;10,447223517789043;0,8649162618737293;0,6442481279910133;20,16980967721086;33,36705987436173;10,460908835274783;12,7324220161351;2,0904974368242972;-0,4600452663467983;5,563829416709005;-1,038613753834953;-3,424409099859993;6,498998278561878;2,296811982626053;2,6482812191176106;-0,6460672390002132;5,2009023377371415;8,106781815878092;-2,764476498541228;50,0071173443673;1,5010221825118437;14,303994349136612;-3,8732109378402138;7,266554816647474;26,9022451031662;37,89472962690261;-0,44115367530474126;16,259921237778638;-1,4838436376293134;-0,43848093632018004;-1,1214296624026536;-1,3243317601695224
DESENVOLVIMENTO REGIONAL;-3,302137955731564;8,366910213672789;-6,669452118574359;12,591854541927844;-0,2802408456317015;-1,6904892662960085;0,5307784526457706;3,9710492711286594;2,782632782175853;-3,5991230498270577;0,5812926906280108;-3,110155770684204;-3,1618033311445424;-2,8862420477866797;-1,3898272745424256;-3,160958155089936;-1,225219229093805;-4,173794962283583;-1,1073641323752108;-7,932271045887453;-0,2610576645261979;;5,460340525821864;19,945365674796705;1,5355238702974636;-1,7267891060570417;1,7414399219823609;5,086932169110643;3,1212277301767717;100,0;2,4126339037086884;0,011371653353315032;3,3927464706123636;5,715513168183326;9,03137596656901;-0,35830127219170116;3,0931730033827627;4,161378594609346;0,48993309215532427;12,760067351776765;9,414836736770308;0,7044648205546821;0,007856255354561942;5,15493671618504;12,294521752849837;-0,5230908699762137;11,0953053639087;-2,7369787279708033;-0,4013617790760503;0,5140730680054838;9,769903313410545;2,6512321145523305;-0,3880205599756995;-0,3686515632776772;-1,3618763003520709;5,141165438759404;3,7241088025017235;1,0271423809656095;-1,2941094629304988;2,1789323201761306;5,809078144668773;-2,4461860445978822;-5,751754994082415;0,8510523151877192;8,2215877733688
DESENVOLVIMENTO URBANO E TRÂNSITO;2,236158774196928;7,29870516745018;8,555009233234745;-3,7429916962691294;-1,932374890497064;-2,0745158942063076;-1,600121122387562;-1,8856872971517527;-3,6562643924364653;-0,45564928927274817;1,0011050096967364;-2,2425128679935775;-0,7249772172105543;1,978795067893277;-0,26082087157850165;-1,6528314540484539;-1,8761942827065707;6,0366868153006035;-4,64596110514018;1,9282563786831846;-1,3011010126299656;;52,35906211888971;12,019534431880203;37,18900043592706;42,08154556850144;47,866072791174865;6,232694993933699;19,47232698896763;2,4126339037086884;100,0;5,008828323492793;42,184392524797964;15,476220166567714;3,021191916619781;36,45661017290248;25,849724223172483;59,37895323551707;58,49457275581673;59,69639349920328;5,983280170465362;28,941574400950625;65,30138299130374;3,147271217566823;26,85753426034352;19,01669166124325;17,437973126192997;0,8949905413980145;-1,1336509230510317;46,301200392229305;16,30613793401793;47,723795584293164;20,80391692375942;47,93275577503617;36,30456497935702;33,558893169948774;39,466714259127734;41,95157777023631;32,61715325207335;8,017970449002815;71,6835077508869;-2,8869060490765612;-8,99771995998568;-5,037319585020418;1,094307972637967
DESPORTO E LAZER;3,7412615849064017;3,860866379306474;-1,4054019532553543;-1,5943699325781082;-2,06489773234122;-0,5189667844903202;-1,1423878959907339;-5,378821448582434;-1,6357548514699047;-0,3668080309066543;-1,4875933369766505;0,8726234408842345;-2,8092082091859063;-3,4438653882232586;-0,9929816078140178;-1,273024176996773;-0,4543192467383342;-2,7873481046355884;-3,819598768116989;-1,497061610885898;-1,4243925872680148;;0,37666877006215727;0,3165340826482491;0,29496800805841983;1,0967200998460491;3,5958124152126665;-0,814220218012294;2,779877354591885;0,011371653353315032;5,008828323492793;100,0;4,5907276191345865;1,4164701569358773;-0,2873050201651365;1,2641683102154138;3,7841057750896447;1,8729366805703942;5,164792912562027;4,02847382970604;-0,8837921145471633;1,2442766024963043;3,6441176527821084;0,5660087361034637;6,927006050897543;2,1606577504172577;0,3998010015637142;-0,14794190034827132;-0,3804844865714596;3,3039993235705194;-0,9060052736860762;0,2145497565629761;3,6749731960276684;0,11870841028538065;2,4345636759584486;2,3123214685158913;1,3369347916063863;4,717636277726593;6,059676959220518;10,44367154634347;20,6706483586919;23,91793770080026;-5,226206347400715;5,600237844971785;-13,342888737058226
DIREITO CIVIL E PROCESSUAL CIVIL;-4,580047448274798;6,047940287731598;1,013639919500048;-3,4943930025693106;-1,9161943867591007;-1,6348410521606318;-3,8434931322657455;-5,382574819427653;-2,6627490185944507;-3,1135923590127588;1,5408405789347648;-2,4567926277008767;-4,491407826707992;-6,162516888120004;-4,81835773423596;-1,286666644944806;-1,5487425682983158;-3,460175140307089;-3,8050050226003247;-0,3000863686026703;-1,711746156491298;;50,80760453089863;8,23066260708223;39,763306144012105;40,072844154619794;22,088670201855972;22,217554514008953;8,767272939875536;3,3927464706123636;42,184392524797964;4,5907276191345865;100,0;21,791074968360675;16,724274937866525;29,04561349946773;28,699267192542006;43,5326506521314;56,78616212124108;19,66773680405533;11,154974997126214;11,583888891385435;46,15894360255336;-0,18050243167369573;24,72827715117998;13,795228842949214;13,799017329937355;-0,33769605722752605;2,269731801627743;32,72029427631564;15,80718029138043;43,87240185611822;4,853437408184295;43,964484333263144;44,53913092803609;31,222016531448638;47,23598815726987;35,542865632366784;12,215780766406134;34,638513914001514;64,49489990058886;-1,4467045823492393;-0,4991687165701017;-1,676891641110062;-4,7364436617337375
DIREITO CONSTITUCIONAL;4,61539996702938;4,90227551988177;0,30751509956170664;-0,879447554728963;-3,460346908109703;-1,2142406772933596;-3,235968838916064;-2,8872323597276766;-0,8872979939371238;-2,068024172145548;2,271916527868214;-0,9887589696964597;-5,723570933775982;-5,191166822040778;-4,623135457776001;-3,2765041943708204;-0,8119112581523924;6,242258991174709;-0,4006446001465781;-5,583000894287105;-0,6144727915562708;;8,43735135738041;1,2537273540596925;2,0254361290951386;-0,7926443964580173;7,648512855269305;4,675899938811565;10,447223517789043;5,715513168183326;15,476220166567714;1,4164701569358773;21,791074968360675;100,0;4,854786315913705;4,226134929360125;28,362395749961056;12,554833268764796;2,8192456742391547;18,33453463076612;6,444962830499736;2,0277442635845953;9,159937792079687;-1,0960967673997097;3,9857333113438935;20,531468043083066;12,337785506702975;3,09273428873016;0,4062584375020075;10,950267522203436;8,053823122402056;2,8644112245779096;5,384813234362607;0,5735038804197157;3,1918679918587545;13,288843407912445;13,214423271119657;19,75384259348004;4,501167041106738;1,8579878579865858;12,62342593608133;-1,7163519022003877;1,9829768026433585;-2,601756679800824;6,9243691865251575
DIREITO DO TRABALHO E PROCESSUAL DO TRABALHO;2,2565607566928216;3,6648430657429434;-3,957552826546452;-1,4955051394801067;-3,033960290323475;-1,4195100181597162;-3,312837827131178;-2,5281737899849923;0,9563576896406828;-0,4480836702958191;0,36241952951810263;-0,6241483171087336;-6,487161461391125;-1,5618351368874572;0,285465081442646;-1,4555015924186738;-1,1580501002355634;1,496263845837417;-4,10934397318928;-5,0577075476905105;-0,7733280709712407;;-0,06477642481354584;-3,1631468940533924;0,4230413687664747;-0,6736646317209193;-0,5597869260232433;7,630088793006822;0,8649162618737293;9,03137596656901;3,021191916619781;-0,2873050201651365;16,724274937866525;4,854786315913705;100,0;2,976817453682689;13,711697087669336;3,6696627815592153;0,48410382853695305;12,357969630824407;3,873513750316486;3,1233112527302036;7,345734674663719;7,2258010313374506;3,942674415486444;5,730463724274141;8,259502648467992;-2,2931847619895316;-0,9827039132299962;16,85032817760942;-2,1363459648680525;0,19165989343461234;-2,094120601412491;1,5211214866985123;-2,085223648323765;3,2107481709129257;21,026181121689177;15,682926498451454;-2,780110627060564;1,952141736760006;6,827189221496241;-2,2372871965269465;-0,5125166183730354;9,450023243622539;2,448780908228379
DIREITO E DEFESA DO CONSUMIDOR;5,3249404055284595;0,4186036372617134;0,20312495326476107;-3,0577795431037336;69,53682513323687;-1,2416469518841926;62,638853421510476;59,31803149053197;70,3628922342065;-1,348739941562432;74,16668118730104;72,69971598813059;-5,012614522688324;-2,995242480969727;-1,1104882373996654;-2,5265419862801486;74,85283086648063;8,341372761586024;58,80951049666707;-5,119481902984665;74,52717822629175;;35,06825971017488;6,755886179712416;27,182089689309475;27,57343171854719;33,41321977469391;4,495939775639363;0,6442481279910133;-0,35830127219170116;36,45661017290248;1,2641683102154138;29,04561349946773;4,226134929360125;2,976817453682689;100,0;7,357351870198052;24,24324936608032;35,36751140331585;19,96816277895698;0,8612569721908242;13,004786743136986;40,809155185236065;1,8931721843731912;19,1808593929741;2,5150067412020483;7,883771437285669;-2,197877860643843;-0,8855549966714846;16,857089981959767;1,799433226671858;33,88920609639716;-0,6925191870932278;34,05978780736202;21,683382645963682;17,290417926673136;17,37534703251702;11,747338990645149;7,731984925565492;2,6452465575190636;45,985307808468136;1,6995644023501177;-11,322674869547534;-2,5431252130967863;-14,908965249604123
DIREITO E JUSTIÇA;0,45722640428201516;5,743673962838393;9,01115090868427;-2,2396705856045567;-0,8611828017215106;-1,4904507799234517;1,8125474209745651;-2,749631952867457;-1,4984919833649786;-3,318866746130099;0,07676252928704327;-2,5730641204879263;-1,8164890334610755;-1,6964141175780403;9,718103115097774;-2,959734140256629;-1,0160419196676322;2,518497858291208;-2,1352320294924065;4,966690422695126;-1,0475766892716674;;9,80726081844344;0,6270923667562776;4,975257981386184;12,614063391229955;20,425143868277456;7,533792364833755;20,16980967721086;3,0931730033827627;25,849724223172483;3,7841057750896447;28,699267192542006;28,362395749961056;13,711697087669336;7,357351870198052;100,0;22,209319032857504;8,392930550679013;30,63394148380596;20,453909455325995;11,429564622106987;15,181264633498945;15,694856248277311;12,549066705004542;30,27778010851844;18,864621491966354;1,3832408805375178;-0,6546096835769551;40,4211158447805;13,325582472930494;7,166754727442536;27,646357605375993;2,6607757728832384;4,6554841455367075;15,41396481387762;29,993594597323597;49,78301962094561;33,43124867428822;2,827881881626946;24,082720977291913;-2,093688185974373;-2,8182081250815156;-0,9849397791905795;6,368733939219092
DIREITO PENAL E PROCESSUAL PENAL;-0,5065229735053314;1,4121522508997784;9,2211403609406;-5,138883113869636;-4,078201083979172;0,5259117896818211;-0,10968172888620568;-5,6919384244026245;-1,9117794218249426;-2,1139340539640465;-0,440288310690495;-2,5390306691962383;-2,7301112506978105;-5,042420874564399;-1,2456593114736505;-2,8172618619500196;-1,393227822533729;2,236397333581618;-6,22419053433818;2,632372305602407;-2,3363984070810435;;74,80562763917706;2,083456945486285;57,22795632274388;67,71989239256057;23,29306747355789;-0,6194018768788201;33,36705987436173;4,161378594609346;59,37895323551707;1,8729366805703942;43,5326506521314;12,554833268764796;3,6696627815592153;24,24324936608032;22,209319032857504;100,0;66,22989768386014;31,719913716348398;5,533728767009856;8,488758067467199;53,92326458353269;0,6445186531449123;10,692676565861017;15,008801151881649;19,95709399956296;-0,2046997911011129;1,2023957752274823;24,539685459851874;14,795537830044198;59,78422142968862;31,505174872157802;67,30385544341105;73,41972140096368;13,58529446048548;19,360572139643583;31,302863987557906;32,83753223713193;1,614119031342184;79,19322221172027;-1,2929194981809442;-5,427530639868735;-2,363708834951459;-6,500604537780849
DIREITOS HUMANOS;-1,4113908750907609;2,4172243313586734;0,9942282279350854;-3,6219977746655205;-3,6193332266442333;-0,5718506440248088;-1,9508683797105024;-6,093968137576413;-2,3717422753051762;2,166133382713883;-0,7520626331093636;-2,540099603586736;-3,1670212688905264;-4,353816025805572;-1,2945040238520629;-3,147644178248522;-1,0916773947044214;-1,6791304858266785;-6,440523300235915;-1,7665161823465398;-2,464897189736586;;79,76764992060123;7,830857975959475;78,53999536439915;82,62374521617676;23,951054930879963;2,4074773641180474;10,460908835274783;0,48993309215532427;58,49457275581673;5,164792912562027;56,78616212124108;2,8192456742391547;0,48410382853695305;35,36751140331585;8,392930550679013;66,22989768386014;100,0;24,899505675132993;0,5727383205231098;14,791696071735611;70,2445865335091;-0,3077348592067722;24,41392873257995;3,344062355019623;6,691504773820493;-0,7866610154790417;0,4561994269334895;18,49911965869024;7,856255665514389;82,30742359277644;10,436283413343594;86,33137642270454;71,27679683662443;15,257843618038255;15,586390986098431;16,788271603849818;16,434472716486052;33,99117500479266;89,61524886267983;-0,7504496307744998;-8,507342683072942;-1,4283390075815088;-10,725061426803352
EDUCAÇÃO;-1,0106513358419529;6,9231423173324576;2,052954260829908;-2,8353027998486398;-2,0048578072762293;-2,2151334935904066;-1,2802869626726512;-2,50595019434392;0,3511905743187377;-0,8664333187746222;1,220479058042865;-2,841551684991699;-3,3738784327547484;-0,9874376103305238;0,5348725588898329;-1,5335809205065585;-1,9427660222288798;5,037900740363101;-1,6194735777256688;-2,864533104061328;-0,8874057436492137;;19,218128605625846;13,375692893050969;11,062786317512835;4,3700980191747;37,040925641996715;5,76574077101018;12,7324220161351;12,760067351776765;59,69639349920328;4,02847382970604;19,66773680405533;18,33453463076612;12,357969630824407;19,96816277895698;30,63394148380596;31,719913716348398;24,899505675132993;100,0;15,198456353646153;29,523873005249712;35,66924838689481;9,056400011281896;25,5393737415834;18,864202801181143;26,11038402976813;-0,777240746222708;-0,6857758544604323;48,7629476081692;17,410546156210675;13,201442103848759;14,882875229371315;13,703974995055972;4,744829375162825;28,605313087544804;34,97686140276681;40,60984578953684;19,178985533516915;8,952034661196123;40,09378495731419;-3,603789110360467;-9,822197898041745;-0,5757888117623483;7,144995237858405
FINANÇAS PÚBLICAS E ORÇAMENTO;5,381993295095815;6,9496228509967155;-3,5334365859236714;-0,9002805082016214;-2,664940446439419;-1,9895098813924361;1,3994422629194119;-0,5583894395320984;0,6298965075256263;0,8132991240841252;-1,2142636353843026;-1,3478052280257473;-1,090741008148214;2,971495112894077;-3,8292383104817884;-4,423154591028017;-1,5178634323512068;1,8120520386538534;4,220206323717031;-8,433954224002205;-1,0380556553488587;;8,73364505151228;6,575778304126281;0,381564379992852;-0,04383674643042335;1,1899680701401698;4,0896218823232955;2,0904974368242972;9,414836736770308;5,983280170465362;-0,8837921145471633;11,154974997126214;6,444962830499736;3,873513750316486;0,8612569721908242;20,453909455325995;5,533728767009856;0,5727383205231098;15,198456353646153;100,0;5,194072598075125;3,6385219677912106;-1,8127275787548833;6,223068948587406;15,873451168693913;31,725544540836154;-3,244060973002844;0,0796301068712578;8,413278436694188;19,850164460411886;3,7107398997517915;-0,9887085558657921;0,6914739934950798;-0,09425364770238652;10,155556867565195;17,04894331375331;18,31219831452198;-2,0407944392616235;-0,005302772896209548;9,938720648772406;-3,0234659319600348;3,7325392046772294;2,731824771648883;9,904621817845273
HOMENAGENS E DATAS COMEMORATIVAS;2,385082209145412;4,24055879663263;3,3289794305336726;-3,371961795370044;-2,371637797211874;-2,9199025736921245;-1,5309177135538397;3,083930345936699;-3,6472821807806284;12,03179136923108;-0,30986589144416193;-1,9319931693009336;0,4710900498293856;8,516302358153501;2,457586016377758;3,4649751548932817;-2,2073136596878964;8,233168230782836;3,104035716532114;-0,07580545284253885;-1,0311385910651463;;9,402660624973564;22,241221136697686;6,166021914915915;-0,4926707655233177;19,75239197084538;8,675882805505434;-0,4600452663467983;0,7044648205546821;28,941574400950625;1,2442766024963043;11,583888891385435;2,0277442635845953;3,1233112527302036;13,004786743136986;11,429564622106987;8,488758067467199;14,791696071735611;29,523873005249712;5,194072598075125;100,0;21,8262748642322;1,1299554496897974;13,189038203129705;3,3609093465749496;24,046261711390844;-1,452329754480645;5,325659741043278;30,67130219500672;17,025456020266375;6,488159442559614;-2,0249005565338614;4,997928326381863;0,7696578429325741;18,914053518411517;23,46259243803602;16,898594112781158;13,952245207074117;2,129029843479836;21,363175171355707;-4,54916874449324;-1,1817260127857971;-6,584728157159163;16,492170840807745
